model_id,event_id,condition,target,raw_prediction,prediction,correct,batch_size
Qwen/Qwen2.5-Omni-7B,test_299,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_299,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_299,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_300,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_300,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_300,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_300,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_300,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_300,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_300,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_300,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_300,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_301,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_301,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_301,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_301,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_301,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_301,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_301,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_301,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_301,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_304,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_304,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_304,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_304,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_304,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_304,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_304,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_304,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_304,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_307,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_307,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_307,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_307,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_307,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_307,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_307,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_307,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_307,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_314,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_314,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_314,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_314,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_314,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_314,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_314,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_314,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_314,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_316,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_316,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_316,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_316,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_316,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_316,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_316,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_316,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_316,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_320,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_320,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_320,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_320,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_320,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_320,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_320,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_320,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_320,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_336,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_336,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_336,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_336,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_336,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_336,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_336,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_336,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_336,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_337,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_337,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_337,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_337,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_337,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_337,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_337,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_337,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_337,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_342,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_342,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_342,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_342,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_342,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_342,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_342,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_342,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_342,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_344,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_344,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_344,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_344,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_344,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_344,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_344,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_344,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_344,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_349,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_349,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_349,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_349,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_349,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_349,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_349,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_349,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_349,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_350,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_350,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_350,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_350,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_350,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_350,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_350,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_350,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_350,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_354,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_354,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_354,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_354,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_354,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_354,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_354,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_354,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_354,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_370,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_370,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_370,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_370,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_370,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_370,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_370,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_370,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_370,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_378,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_378,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_378,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_378,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_378,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_378,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_378,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_378,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_378,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_381,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_381,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_381,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_381,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_381,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_381,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_381,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_381,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_381,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_387,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_387,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_387,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_387,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_387,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_387,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_387,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_387,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_387,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_392,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_392,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_392,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_392,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_392,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_392,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_392,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_392,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_392,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_401,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_401,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_401,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_401,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_401,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_401,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_401,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_401,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_401,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_410,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_410,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_410,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_410,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_410,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_410,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_410,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_410,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_410,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_417,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_417,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_417,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_417,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_417,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_417,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_417,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_417,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_417,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_419,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_419,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_419,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_419,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_419,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_419,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_419,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_419,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_419,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_420,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_420,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_420,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_420,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_420,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_420,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_420,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_420,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_420,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_427,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_427,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_427,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_427,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_427,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_427,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_427,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_427,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_427,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_428,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_428,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_428,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_428,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_428,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_428,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_428,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_428,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_428,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_431,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_431,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_431,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_431,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_431,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_431,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_431,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_431,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_431,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_444,lp_0-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_444,lp_0-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_444,lp_0-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_444,lp_0-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_444,remove_0-1000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_444,remove_1000-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_444,remove_2000-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_444,remove_4000-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_444,remove_6000-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_447,lp_0-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_447,lp_0-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_447,lp_0-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_447,lp_0-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_447,remove_0-1000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_447,remove_1000-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_447,remove_2000-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_447,remove_4000-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_447,remove_6000-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_451,lp_0-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_451,lp_0-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_451,lp_0-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_451,lp_0-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_451,remove_0-1000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_451,remove_1000-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_451,remove_2000-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_451,remove_4000-6000,Farley,Rudy,Rudy,false,1
