model_id,event_id,dataset_name,instruction_text,target,raw_prediction,canonical_prediction,canonical_target,exact_match,batch_size
Qwen/Qwen2.5-Omni-7B,5d1cc1a3-7e3e-4e79-ad23-7a6dcecc8648,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Pelecaniformes Ardeidae Egretta picata,The taxonomic name of the focal species is 'C. canis'.,the taxonomic name of the focal species is c canis,chordata aves pelecaniformes ardeidae egretta picata,false,1
Qwen/Qwen2.5-Omni-7B,a78a4d06-2f41-4b8b-abfc-ff627b0f5331,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Aphelocephala leucopsis,The scientific name for the focal species is Acrocephalus dumetorum.,the scientific name for the focal species is acrocephalus dumetorum,aphelocephala leucopsis,false,1
Qwen/Qwen2.5-Omni-7B,0fb018ed-8770-4f42-bc73-bdd84b795503,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Psittaciformes Psittacidae Probosciger aterrimus,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves psittaciformes psittacidae probosciger aterrimus,false,1
Qwen/Qwen2.5-Omni-7B,9a821e6d-d2b9-4f81-b3d9-72b8f8f1c629,unseen-genus-cmn,What is the common name for the focal species in the audio?,Shining Sunbeam,The common name for the focal species in the audio is the American Robin.,the common name for the focal species in the audio is the american robin,shining sunbeam,false,1
Qwen/Qwen2.5-Omni-7B,66bc6626-2311-46ce-8dbd-cd94af148ff1,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call,song,song,call,false,1
Qwen/Qwen2.5-Omni-7B,a4fabe8d-d6a4-4fbc-b0c9-f955dbd7addf,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,song,song,song,song,true,1
Qwen/Qwen2.5-Omni-7B,60597278-7e87-4329-b356-f8d7fc7caba3,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Muscicapidae Ficedula nigrorufa,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves passeriformes muscicapidae ficedula nigrorufa,false,1
Qwen/Qwen2.5-Omni-7B,d5b1c03b-6b3d-4860-81ad-dea341222a57,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Cuculiformes Cuculidae Pachycoccyx audeberti,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves cuculiformes cuculidae pachycoccyx audeberti,false,1
Qwen/Qwen2.5-Omni-7B,d833b1d7-a546-493c-9c4e-f8061b77959d,unseen-species-cmn,What is the common name for the focal species in the audio?,Pacific Robin,The common name for the focal species is the Common Potoo.,the common name for the focal species is the common potoo,pacific robin,false,1
Qwen/Qwen2.5-Omni-7B,577d6c87-1790-4860-bdda-4b2742216dcd,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",More,One,one,more,false,1
Qwen/Qwen2.5-Omni-7B,ecbf6b1f-713b-4a3d-8624-356314e5c13f,watkins,What is the common name for the focal species in the audio?,Bowhead Whale,The common name for the focal species in the audio is the American alligator.,the common name for the focal species in the audio is the american alligator,bowhead whale,false,1
Qwen/Qwen2.5-Omni-7B,6b927d06-7541-4e5b-946b-84668d0ab4b6,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,song,song,song,song,true,1
Qwen/Qwen2.5-Omni-7B,d60c8528-cb43-4026-9661-80349f4cd06c,unseen-genus-cmn,What is the common name for the focal species in the audio?,Nanday Parakeet,The common name for the focal species is the Common Myna.,the common name for the focal species is the common myna,nanday parakeet,false,1
Qwen/Qwen2.5-Omni-7B,4c6ab740-13af-4534-9365-87d922f88acc,unseen-species-cmn,What is the common name for the focal species in the audio?,Sombre Rock Chat,The common name for the focal species is the American Robin.,the common name for the focal species is the american robin,sombre rock chat,false,1
Qwen/Qwen2.5-Omni-7B,95220f2e-afe6-4cab-9724-8edc097fd9bc,unseen-species-cmn,What is the common name for the focal species in the audio?,Salvadori's Nightjar,The common name for the focal species is the American toad.,the common name for the focal species is the american toad,salvadori s nightjar,false,1
Qwen/Qwen2.5-Omni-7B,bb94bfb0-5737-4b7f-9475-dc7011aa2340,unseen-genus-cmn,What is the common name for the focal species in the audio?,Three-toed Jacamar,The common name for the focal species is the Common Myna.,the common name for the focal species is the common myna,three toed jacamar,false,1
Qwen/Qwen2.5-Omni-7B,d477559f-3394-4e65-b1ca-3ba64ac2f0c5,unseen-genus-cmn,What is the common name for the focal species in the audio?,Bush Dog,The common name for the focal species in the audio is the American bittern.,the common name for the focal species in the audio is the american bittern,bush dog,false,1
Qwen/Qwen2.5-Omni-7B,59650b34-24ee-402b-b092-33706bccf485,unseen-genus-cmn,What is the common name for the focal species in the audio?,Crimson-collared Grosbeak,The common name for the focal species is the Yellow-rellied Flycatcher.,the common name for the focal species is the yellow rellied flycatcher,crimson collared grosbeak,false,1
Qwen/Qwen2.5-Omni-7B,d95610c9-535d-4f97-a1e5-eaa45c521060,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Apodiformes Trochilidae Aglaeactis aliciae,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves apodiformes trochilidae aglaeactis aliciae,false,1
Qwen/Qwen2.5-Omni-7B,8953fff1-edae-47f3-b9c2-85f19c8194da,unseen-species-cmn,What is the common name for the focal species in the audio?,Tsavo Sunbird,The common name for the focal species is the American Robin.,the common name for the focal species is the american robin,tsavo sunbird,false,1
Qwen/Qwen2.5-Omni-7B,11e2e509-a5aa-4527-bf07-0fdd3ad45f05,unseen-species-sci,What is the scientific name for the focal species in the audio?,Pyrrhura griseipectus,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,pyrrhura griseipectus,false,1
Qwen/Qwen2.5-Omni-7B,1cc0cc1b-e87e-4a6b-a7a5-e361e54b7949,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,song,song,song,song,true,1
Qwen/Qwen2.5-Omni-7B,ade25bb8-6689-486e-b060-9b3ab4a7d48b,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Psittaciformes Psittacidae Touit batavicus,The taxonomic name of the focal species is Psittacara leucophthalmus.,the taxonomic name of the focal species is psittacara leucophthalmus,chordata aves psittaciformes psittacidae touit batavicus,false,1
Qwen/Qwen2.5-Omni-7B,65d30bd8-79a5-457f-93ef-8714c5356808,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Apodiformes Trochilidae Lesbia victoriae,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves apodiformes trochilidae lesbia victoriae,false,1
Qwen/Qwen2.5-Omni-7B,fd000943-7f12-473e-b65f-e7f21c1454d4,unseen-species-sci,What is the scientific name for the focal species in the audio?,Vanellus tricolor,The scientific name for the focal species is 'C n a t a l i a s r p a r a s i a ',the scientific name for the focal species is c n a t a l i a s r p a r a s i a,vanellus tricolor,false,1
Qwen/Qwen2.5-Omni-7B,47456395-a27b-43b0-8328-506052705bde,unseen-species-sci,What is the scientific name for the focal species in the audio?,Pachycephala lanioides,The scientific name for the focal species is Psophodes olivaceus.,the scientific name for the focal species is psophodes olivaceus,pachycephala lanioides,false,1
Qwen/Qwen2.5-Omni-7B,791ec77f-8f0b-4cb7-a650-b41ff021867c,unseen-genus-cmn,What is the common name for the focal species in the audio?,Three-toed Jacamar,The common name for the focal species is the Common Raven.,the common name for the focal species is the common raven,three toed jacamar,false,1
Qwen/Qwen2.5-Omni-7B,4fc8f2e2-012c-4c0a-942d-62c40b6d5905,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",More,More,more,more,true,1
Qwen/Qwen2.5-Omni-7B,d5e3360c-152f-4fae-b8d2-6d6f4308a016,watkins,What is the common name for the focal species in the audio?,"Fin, Finback Whale",The common name for the focal species in the audio is the American toad.,the common name for the focal species in the audio is the american toad,fin finback whale,false,1
Qwen/Qwen2.5-Omni-7B,cca8d7c3-6687-4ed2-b65a-e57a3d85fa06,unseen-species-sci,What is the scientific name for the focal species in the audio?,Chloropsis flavipennis,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,chloropsis flavipennis,false,1
Qwen/Qwen2.5-Omni-7B,fde6fc65-17e8-4657-ac83-5418ba25f5b2,unseen-species-cmn,What is the common name for the focal species in the audio?,Buff-bellied Tanager,The common name for the focal species is the Common Buzzard.,the common name for the focal species is the common buzzard,buff bellied tanager,false,1
Qwen/Qwen2.5-Omni-7B,6a35a8f9-4a54-4a67-86eb-7f23487be87a,unseen-species-cmn,What is the common name for the focal species in the audio?,Cuzco Warbler,The common name for the focal species is the Common Nightingingale.,the common name for the focal species is the common nightingingale,cuzco warbler,false,1
Qwen/Qwen2.5-Omni-7B,6643489d-1477-46d0-b3e0-d907d248a762,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Apodiformes Trochilidae Lesbia victoriae,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves apodiformes trochilidae lesbia victoriae,false,1
Qwen/Qwen2.5-Omni-7B,e146f055-ff09-4235-8107-7c665311c3d4,unseen-species-sci,What is the scientific name for the focal species in the audio?,Ranoidea nudidigita,The scientific name for the focal species is *Canis lupus*.,the scientific name for the focal species is canis lupus,ranoidea nudidigita,false,1
Qwen/Qwen2.5-Omni-7B,687d00dd-e2b8-454f-b6c1-8c18780410e5,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,song,song,song,song,true,1
Qwen/Qwen2.5-Omni-7B,5a89518a-c2dc-45ba-adef-a767d3a29c82,unseen-species-sci,What is the scientific name for the focal species in the audio?,Apalis chariessa,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,apalis chariessa,false,1
Qwen/Qwen2.5-Omni-7B,362e11cd-5660-4147-8cfb-3c31ab2a0b1e,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call,song,song,call,false,1
Qwen/Qwen2.5-Omni-7B,e1038f5f-c062-47ee-adcf-b355e9f277f6,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Ploceidae Ploceus alienus,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves passeriformes ploceidae ploceus alienus,false,1
Qwen/Qwen2.5-Omni-7B,53cc9af6-fcea-4bb5-a402-d3215874a09d,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,song,song,song,song,true,1
Qwen/Qwen2.5-Omni-7B,e1caa1f4-b711-4231-b36e-01a86429ebc3,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",More,One,one,more,false,1
Qwen/Qwen2.5-Omni-7B,c9212c5d-3b9b-459a-aa18-9ab26ef0b882,watkins,What is the common name for the focal species in the audio?,Spinner Dolphin,The common name for the focal species in the audio is the European starling.,the common name for the focal species in the audio is the european starling,spinner dolphin,false,1
Qwen/Qwen2.5-Omni-7B,e266ce7d-07b6-4f5c-b4cc-03cc26c8eb5a,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",More,One,one,more,false,1
Qwen/Qwen2.5-Omni-7B,1beb99ff-e534-437b-a192-afde1709e1e5,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Afrixalus delicatus,The scientific name for the focal species is Hyla chrysoscelis.,the scientific name for the focal species is hyla chrysoscelis,afrixalus delicatus,false,1
Qwen/Qwen2.5-Omni-7B,f98f2310-620b-46c3-be1b-425e8e427d95,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",One,One,one,one,true,1
Qwen/Qwen2.5-Omni-7B,c9e22477-5bbd-48d6-8466-b1db1d96a2a2,unseen-genus-cmn,What is the common name for the focal species in the audio?,Black-tailed Trainbearer,The common name for the focal species is the Common Nightingjar.,the common name for the focal species is the common nightingjar,black tailed trainbearer,false,1
Qwen/Qwen2.5-Omni-7B,38b8dc02-d7d5-4b23-9aae-ccb512e13543,unseen-species-cmn,What is the common name for the focal species in the audio?,Pied Thrush,The common name for the focal species is the American Robin.,the common name for the focal species is the american robin,pied thrush,false,1
Qwen/Qwen2.5-Omni-7B,53f54ce9-9046-4ac8-856d-078460593bd2,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Rhinocrypta lanceolata,The scientific name for the focal species is Psittacara leucophthalmus.,the scientific name for the focal species is psittacara leucophthalmus,rhinocrypta lanceolata,false,1
Qwen/Qwen2.5-Omni-7B,487f9ab1-b710-466b-8b21-c97a0348023b,watkins,What is the common name for the focal species in the audio?,Short-Finned Pacific Pilot Whale,The common name for the focal species in the audio is the European robin.,the common name for the focal species in the audio is the european robin,short finned pacific pilot whale,false,1
Qwen/Qwen2.5-Omni-7B,18b49c88-7ef9-478d-920a-6f01f7c8d856,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Eugerygone rubra,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,eugerygone rubra,false,1
Qwen/Qwen2.5-Omni-7B,eac6e839-a27b-4d30-8244-2fc24f96f3fc,unseen-species-sci,What is the scientific name for the focal species in the audio?,Petrochelidon rufocollaris,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,petrochelidon rufocollaris,false,1
Qwen/Qwen2.5-Omni-7B,6ff6a793-1166-418a-8e39-d7c880c71441,unseen-family-sci,What is the scientific name for the focal species in the audio?,Elachura formosa,The scientific name for the focal species in the audio is Anaxarchus pyrrochroa.,the scientific name for the focal species in the audio is anaxarchus pyrrochroa,elachura formosa,false,1
Qwen/Qwen2.5-Omni-7B,1dd7c1d0-878d-4935-b406-a6b6faf2b12c,unseen-family-sci,What is the scientific name for the focal species in the audio?,Castor canadensis,The scientific name for the focal species in the audio is Passer domesticus.,the scientific name for the focal species in the audio is passer domesticus,castor canadensis,false,1
Qwen/Qwen2.5-Omni-7B,92acfb0c-a1b7-4d10-8421-e9a323e0df0d,watkins,What is the common name for the focal species in the audio?,Clymene Dolphin,The common name for the focal species in the audio is the house cricket.,the common name for the focal species in the audio is the house cricket,clymene dolphin,false,1
Qwen/Qwen2.5-Omni-7B,0b96adfa-0dcf-4d1d-b60e-5ada2e5ed29d,unseen-family-sci,What is the scientific name for the focal species in the audio?,Fejervarya limnocharis,The scientific name for the focal species is Rana temporaria.,the scientific name for the focal species is rana temporaria,fejervarya limnocharis,false,1
Qwen/Qwen2.5-Omni-7B,629b825e-0862-4115-ade6-55942cd963a6,unseen-family-cmn,What is the common name for the focal species in the audio?,Hong Kong Rice-paddy Frog,The common name for the focal species is cricket.,the common name for the focal species is cricket,hong kong rice paddy frog,false,1
Qwen/Qwen2.5-Omni-7B,143edebb-2d7e-4d1b-ba3a-30b63a94bde2,unseen-family-cmn,What is the common name for the focal species in the audio?,Paddy Field Frog,The common name for the focal species is the American crow.,the common name for the focal species is the american crow,paddy field frog,false,1
Qwen/Qwen2.5-Omni-7B,b1241da6-3b07-4e13-bdbc-22fbd516287c,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Thamnophilidae Herpsilochmus motacilloides,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves passeriformes thamnophilidae herpsilochmus motacilloides,false,1
Qwen/Qwen2.5-Omni-7B,813dae7d-dc16-4e9b-91ff-3edc769af8c5,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Paridae Poecile hypermelaenus,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves passeriformes paridae poecile hypermelaenus,false,1
Qwen/Qwen2.5-Omni-7B,768d5753-c3ae-495b-b9d6-89d849fa7549,unseen-species-sci,What is the scientific name for the focal species in the audio?,Rallus madagascariensis,The scientific name for the focal species is Psittacara leucophthalmus.,the scientific name for the focal species is psittacara leucophthalmus,rallus madagascariensis,false,1
Qwen/Qwen2.5-Omni-7B,34cb937e-ccc3-497a-b5f2-3ead67bc59c2,unseen-family-cmn,What is the common name for the focal species in the audio?,Harbor Porpoise,The common name for the focal species in the audio is the common seal.,the common name for the focal species in the audio is the common seal,harbor porpoise,false,1
Qwen/Qwen2.5-Omni-7B,02ba1320-b2be-417a-9545-66d4a69f27ea,unseen-species-sci,What is the scientific name for the focal species in the audio?,Carpodacus trifasciatus,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,carpodacus trifasciatus,false,1
Qwen/Qwen2.5-Omni-7B,f31ebe1c-faca-441c-87d8-f71b232d4f4b,unseen-species-cmn,What is the common name for the focal species in the audio?,Flesh-footed Shearwater,The common name for the focal species in the audio is the American Robin.,the common name for the focal species in the audio is the american robin,flesh footed shearwater,false,1
Qwen/Qwen2.5-Omni-7B,d40409ac-5062-4066-bede-0365c0fc0086,unseen-species-cmn,What is the common name for the focal species in the audio?,Manus Fantail,The common name for the focal species is the Common Nighthawk.,the common name for the focal species is the common nighthawk,manus fantail,false,1
Qwen/Qwen2.5-Omni-7B,ca23909e-4369-48aa-bb4c-28d16549ba4d,unseen-family-cmn,What is the common name for the focal species in the audio?,Pinselohrschwein,The common name for the focal species in the audio is dog.,the common name for the focal species in the audio is dog,pinselohrschwein,false,1
Qwen/Qwen2.5-Omni-7B,adea3c4b-e32e-4598-90ea-3095b27d6852,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,song,song,song,song,true,1
Qwen/Qwen2.5-Omni-7B,e32134a2-59ab-4746-b0d4-c0006cade043,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Aglaeactis aliciae,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,aglaeactis aliciae,false,1
Qwen/Qwen2.5-Omni-7B,cdb75a23-42e1-4695-8e21-3876b11d9803,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",More,More,more,more,true,1
Qwen/Qwen2.5-Omni-7B,d722cef7-326b-421a-9c25-e5012f0f21b5,unseen-family-sci,What is the scientific name for the focal species in the audio?,Phocoenoides dalli,The scientific name for the focal species in the audio is Sitta europaea.,the scientific name for the focal species in the audio is sitta europaea,phocoenoides dalli,false,1
Qwen/Qwen2.5-Omni-7B,d35c5c31-ecda-49e1-bbeb-869e20ae217f,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Stipiturus malachurus,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,stipiturus malachurus,false,1
Qwen/Qwen2.5-Omni-7B,1fd98027-e0c1-4ce8-9433-2579d1534476,unseen-species-cmn,What is the common name for the focal species in the audio?,Pink-throated Brilliant,The common name for the focal species is the Common Grackle.,the common name for the focal species is the common grackle,pink throated brilliant,false,1
Qwen/Qwen2.5-Omni-7B,ccc87cf4-b1ba-4076-8fdc-c77e7b433c90,unseen-family-tax,What is the taxonomic name of the focal species in the audio?,Chordata Amphibia Anura Dicroglossidae Fejervarya limnocharis,Canis lupus,canis lupus,chordata amphibia anura dicroglossidae fejervarya limnocharis,false,1
Qwen/Qwen2.5-Omni-7B,88ef5e46-2b65-45db-843a-ff4b67befb6d,unseen-species-cmn,What is the common name for the focal species in the audio?,Socotra Sunbird,The common name for the focal species is the Eastern Whip-poor.,the common name for the focal species is the eastern whip poor,socotra sunbird,false,1
Qwen/Qwen2.5-Omni-7B,d6c91746-cf0a-433c-ab51-71ceb19b5bba,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Aphelocephala leucopsis,The scientific name for the focal species is Turdus philomelos.,the scientific name for the focal species is turdus philomelos,aphelocephala leucopsis,false,1
Qwen/Qwen2.5-Omni-7B,e013bb8b-ce00-4350-aaf7-6f0aec4202e1,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,song,song,song,song,true,1
Qwen/Qwen2.5-Omni-7B,770334bf-2d47-4af7-aab9-bdf2ceb6cbfe,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Thamnophilidae Herpsilochmus roraimae,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves passeriformes thamnophilidae herpsilochmus roraimae,false,1
Qwen/Qwen2.5-Omni-7B,1a2ad442-de0e-41d8-ac56-f630e13ebef7,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Coraciiformes Meropidae Merops mentalis,The taxonomic name of the focal species is Notiophylax notatus.,the taxonomic name of the focal species is notiophylax notatus,chordata aves coraciiformes meropidae merops mentalis,false,1
Qwen/Qwen2.5-Omni-7B,9f2aa7ed-93ab-4deb-b5d4-198619bac5b2,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Ploceidae Ploceus alienus,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves passeriformes ploceidae ploceus alienus,false,1
Qwen/Qwen2.5-Omni-7B,6c73888c-0d24-485e-9df3-3478289381b4,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Pipridae Heterocercus linteatus,The taxonomic name of the focal species is Psittacara leucophthalmus.,the taxonomic name of the focal species is psittacara leucophthalmus,chordata aves passeriformes pipridae heterocercus linteatus,false,1
Qwen/Qwen2.5-Omni-7B,2bb791ae-25f4-422f-a410-7035675ddaaf,unseen-genus-cmn,What is the common name for the focal species in the audio?,Crimson-collared Grosbeak,The common name for the focal species is the Eastern Whip-poor.,the common name for the focal species is the eastern whip poor,crimson collared grosbeak,false,1
Qwen/Qwen2.5-Omni-7B,66823eee-cafa-4f6c-b130-ed5e4669d6e7,unseen-genus-cmn,What is the common name for the focal species in the audio?,Garnet Robin,The common name for the focal species is the American Robin.,the common name for the focal species is the american robin,garnet robin,false,1
Qwen/Qwen2.5-Omni-7B,1314a366-beb1-4326-a77c-e7f728d29089,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Nectariniidae Chalcomitra balfouri,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves passeriformes nectariniidae chalcomitra balfouri,false,1
Qwen/Qwen2.5-Omni-7B,b647269f-c3dc-4c55-8c3c-08b2e10eaef9,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Anseriformes Anatidae Amazonetta brasiliensis,The taxonomic name of the focal species is Anas platyrhynchos.,the taxonomic name of the focal species is anas platyrhynchos,chordata aves anseriformes anatidae amazonetta brasiliensis,false,1
Qwen/Qwen2.5-Omni-7B,b42fc8e2-3419-4940-8bd6-0bee7bb8c64e,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",One,One,one,one,true,1
Qwen/Qwen2.5-Omni-7B,abbcc7e2-7a09-4dde-a689-143e771fd5a6,unseen-family-cmn,What is the common name for the focal species in the audio?,Harbor Porpoise,The common name for the focal species in the audio is cat.,the common name for the focal species in the audio is cat,harbor porpoise,false,1
Qwen/Qwen2.5-Omni-7B,acebe08c-ba50-4f7c-8914-0b20a2210d88,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Tyrannidae Sirystes subcanescens,The taxonomic name of the focal species is Ctenoscelidea.,the taxonomic name of the focal species is ctenoscelidea,chordata aves passeriformes tyrannidae sirystes subcanescens,false,1
Qwen/Qwen2.5-Omni-7B,91be5b0f-2bfa-407a-8052-384469c76f39,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Procarduelis nipalensis,The scientific name for the focal species is Corvus corax.,the scientific name for the focal species is corvus corax,procarduelis nipalensis,false,1
Qwen/Qwen2.5-Omni-7B,4e87374d-02ee-47bd-9a71-80ee63ddf0d2,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Eurostopodus argus,The scientific name for the owl in the audio is Strix varia.,the scientific name for the owl in the audio is strix varia,eurostopodus argus,false,1
Qwen/Qwen2.5-Omni-7B,55ee523a-fd4f-4b98-8533-ed8b01dec4c5,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Muscicapidae Oenanthe lugens,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves passeriformes muscicapidae oenanthe lugens,false,1
Qwen/Qwen2.5-Omni-7B,b595311b-7aa6-46a1-b834-dc098faa7a7d,unseen-species-cmn,What is the common name for the focal species in the audio?,Salvadori's Nightjar,The common name for the focal species is the common toad.,the common name for the focal species is the common toad,salvadori s nightjar,false,1
Qwen/Qwen2.5-Omni-7B,4d3ae934-cc77-4a67-8200-93d83b7d5d5f,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call,call,call,call,true,1
Qwen/Qwen2.5-Omni-7B,f3c3b141-299f-46b8-92be-d1ac1fcc2a18,unseen-species-cmn,What is the common name for the focal species in the audio?,Yellow-eared Bulbul,The common name for the focal species is the American Robin.,the common name for the focal species is the american robin,yellow eared bulbul,false,1
Qwen/Qwen2.5-Omni-7B,3d2670b1-1a03-4d41-a1f3-3872b87fb07e,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call,song,song,call,false,1
Qwen/Qwen2.5-Omni-7B,3668c626-0d13-4426-9656-09f8265bde64,unseen-genus-cmn,What is the common name for the focal species in the audio?,Orange-crested Manakin,The common name for the focal species in the audio is the Eastern Screech Owl.,the common name for the focal species in the audio is the eastern screech owl,orange crested manakin,false,1
Qwen/Qwen2.5-Omni-7B,ecddb084-6cc8-43ab-9eae-2dbb385d18c2,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Aglaeactis pamela,The scientific name for the focal species is Passer domesticus.,the scientific name for the focal species is passer domesticus,aglaeactis pamela,false,1
Qwen/Qwen2.5-Omni-7B,5ae7a0e6-6957-4df1-a43e-d44fcaa54e92,unseen-species-sci,What is the scientific name for the focal species in the audio?,Cinclosoma marginatum,The scientific name for the owl in the audio is Strix aluco.,the scientific name for the owl in the audio is strix aluco,cinclosoma marginatum,false,1
Qwen/Qwen2.5-Omni-7B,c91eb86b-2819-41e8-9f14-cc8f0f50ad39,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Jacamaralcyon tridactyla,The scientific name for the focal species is Anas platyrhynchos.,the scientific name for the focal species is anas platyrhynchos,jacamaralcyon tridactyla,false,1
Qwen/Qwen2.5-Omni-7B,168c61f6-5158-4f50-bd8e-212892472ab2,unseen-family-sci,What is the scientific name for the focal species in the audio?,Castor canadensis,The scientific name for the focal species is Anas platyrhynchos.,the scientific name for the focal species is anas platyrhynchos,castor canadensis,false,1
Qwen/Qwen2.5-Omni-7B,b5126d4a-d3d9-4bb5-89e5-51a420aaf7d2,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Arthropoda Insecta Hemiptera Cicadidae Cryptotympana facialis,The taxonomic name of the focal species is Notiophylla phyllocarpa.,the taxonomic name of the focal species is notiophylla phyllocarpa,arthropoda insecta hemiptera cicadidae cryptotympana facialis,false,1
Qwen/Qwen2.5-Omni-7B,86666b0d-8350-43f2-8a63-95b53df05d42,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Maluridae Stipiturus ruficeps,The taxonomic name of the focal species is Notiophyllum virens.,the taxonomic name of the focal species is notiophyllum virens,chordata aves passeriformes maluridae stipiturus ruficeps,false,1
