event_id,recording_id,condition,target,prediction,correct
628729,2021_1_1,lp_0-2000,Infant Cry,Infant Cry,true
630476,2023_3_0,lp_0-2000,Trill,Trill,true
630989,2023_3_0,lp_0-2000,Phee,Phee,true
631021,2023_3_0,lp_0-2000,Seep,Phee,false
631145,2023_3_0,lp_0-2000,Phee,Phee,true
631448,2021_1_1,lp_0-2000,Trill,Phee,false
631485,2021_1_1,lp_0-2000,Phee,Phee,true
631861,2021_1_1,lp_0-2000,Infant Cry,Infant Cry,true
631947,2021_1_1,lp_0-2000,Tsik,Phee,false
632037,2021_1_1,lp_0-2000,Tsik,Seep,false
632300,2021_1_1,lp_0-2000,Phee,Phee,true
632381,2021_1_1,lp_0-2000,Twitter,Phee,false
632863,2021_1_1,lp_0-2000,Phee,Phee,true
633531,2021_1_1,lp_0-2000,Phee,Seep,false
633994,2021_1_2,lp_0-2000,Trill,Trill,true
636120,2023_3_0,lp_0-2000,Tsik,Twitter,false
636151,2023_3_0,lp_0-2000,Tsik,Seep,false
637669,2020_11_0,lp_0-2000,Seep,Seep,true
638580,2023_3_0,lp_0-2000,Phee,Phee,true
638810,2023_3_1,lp_0-2000,Trill,Seep,false
639491,2023_3_1,lp_0-2000,Phee,Phee,true
639917,2023_3_1,lp_0-2000,Trill,Trill,true
642827,2020_2_1,lp_0-2000,Tsik,Twitter,false
645428,2020_2_2,lp_0-2000,Twitter,Twitter,true
647588,2020_10_3,lp_0-2000,Phee,Phee,true
648272,2020_11_0,lp_0-2000,Twitter,Phee,false
649137,2020_11_0,lp_0-2000,Trill,Phee,false
651191,2023_3_1,lp_0-2000,Infant Cry,Infant Cry,true
651229,2023_3_1,lp_0-2000,Twitter,Trill,false
652668,2023_3_1,lp_0-2000,Seep,Seep,true
654915,2023_3_1,lp_0-2000,Tsik,Phee,false
655668,2023_3_1,lp_0-2000,Seep,Trill,false
655868,2023_3_1,lp_0-2000,Seep,Seep,true
657440,2023_3_2,lp_0-2000,Phee,Seep,false
657848,2023_3_2,lp_0-2000,Infant Cry,Infant Cry,true
658275,2023_3_2,lp_0-2000,Phee,Phee,true
659272,2023_3_2,lp_0-2000,Infant Cry,Infant Cry,true
662160,2023_3_2,lp_0-2000,Tsik,Seep,false
662800,2023_3_2,lp_0-2000,Twitter,Trill,false
663233,2023_3_2,lp_0-2000,Phee,Seep,false
6633,2022_1_0,lp_0-2000,Infant Cry,Infant Cry,true
663998,2020_11_1,lp_0-2000,Tsik,Phee,false
664504,2020_11_1,lp_0-2000,Infant Cry,Infant Cry,true
666082,2020_11_1,lp_0-2000,Infant Cry,Infant Cry,true
666489,2020_11_1,lp_0-2000,Tsik,Tsik,true
666571,2020_11_1,lp_0-2000,Tsik,Seep,false
666726,2020_11_1,lp_0-2000,Tsik,Seep,false
666835,2020_11_1,lp_0-2000,Tsik,Trill,false
666889,2020_11_1,lp_0-2000,Trill,Trill,true
667042,2020_11_1,lp_0-2000,Trill,Trill,true
667091,2020_11_1,lp_0-2000,Trill,Trill,true
667130,2020_11_1,lp_0-2000,Seep,Trill,false
667201,2020_11_1,lp_0-2000,Twitter,Twitter,true
667312,2020_11_1,lp_0-2000,Trill,Twitter,false
667582,2020_11_1,lp_0-2000,Tsik,Tsik,true
667865,2020_11_1,lp_0-2000,Infant Cry,Infant Cry,true
667905,2020_11_1,lp_0-2000,Infant Cry,Seep,false
668393,2020_11_1,lp_0-2000,Tsik,Tsik,true
668428,2020_11_1,lp_0-2000,Trill,Phee,false
668980,2020_11_1,lp_0-2000,Tsik,Trill,false
669075,2020_11_1,lp_0-2000,Trill,Trill,true
669272,2020_11_1,lp_0-2000,Seep,Seep,true
669273,2020_11_1,lp_0-2000,Seep,Seep,true
669577,2020_11_1,lp_0-2000,Phee,Phee,true
669789,2020_11_1,lp_0-2000,Tsik,Seep,false
669950,2020_11_1,lp_0-2000,Infant Cry,Infant Cry,true
669953,2020_11_1,lp_0-2000,Infant Cry,Infant Cry,true
670039,2020_11_1,lp_0-2000,Infant Cry,Tsik,false
670290,2020_11_1,lp_0-2000,Seep,Seep,true
670835,2023_3_2,lp_0-2000,Trill,Trill,true
678522,2020_11_2,lp_0-2000,Twitter,Trill,false
679182,2020_11_2,lp_0-2000,Trill,Twitter,false
680295,2020_11_2,lp_0-2000,Twitter,Twitter,true
680791,2023_3_3,lp_0-2000,Twitter,Trill,false
686112,2023_4_2,lp_0-2000,Trill,Trill,true
687244,2023_4_2,lp_0-2000,Trill,Seep,false
687663,2023_4_2,lp_0-2000,Tsik,Tsik,true
691528,2023_3_3,lp_0-2000,Infant Cry,Infant Cry,true
691986,2023_3_3,lp_0-2000,Trill,Phee,false
693164,2023_2_0,lp_0-2000,Infant Cry,Infant Cry,true
695093,2023_3_3,lp_0-2000,Infant Cry,Infant Cry,true
695230,2023_3_4,lp_0-2000,Trill,Trill,true
696291,2023_2_0,lp_0-2000,Infant Cry,Phee,false
697899,2023_2_0,lp_0-2000,Seep,Seep,true
699227,2023_3_4,lp_0-2000,Twitter,Twitter,true
704199,2023_2_1,lp_0-2000,Phee,Phee,true
706021,2023_3_4,lp_0-2000,Phee,Phee,true
707417,2023_2_1,lp_0-2000,Trill,Trill,true
708365,2023_4_2,lp_0-2000,Phee,Phee,true
708875,2023_3_4,lp_0-2000,Trill,Trill,true
714664,2023_4_2,lp_0-2000,Trill,Phee,false
715845,2020_10_3,lp_0-2000,Seep,Seep,true
716490,2020_10_3,lp_0-2000,Tsik,Seep,false
725567,2020_9_0,lp_0-2000,Infant Cry,Infant Cry,true
725841,2023_4_2,lp_0-2000,Trill,Phee,false
729021,2023_2_1,lp_0-2000,Infant Cry,Infant Cry,true
731937,2023_2_1,lp_0-2000,Infant Cry,Infant Cry,true
732993,2023_4_3,lp_0-2000,Seep,Trill,false
734091,2023_2_1,lp_0-2000,Phee,Phee,true
734314,2023_2_2,lp_0-2000,Seep,Seep,true
736548,2023_2_2,lp_0-2000,Seep,Tsik,false
737715,2023_3_4,lp_0-2000,Twitter,Trill,false
738495,2023_3_4,lp_0-2000,Trill,Trill,true
739815,2023_4_3,lp_0-2000,Seep,Trill,false
741056,2023_4_3,lp_0-2000,Seep,Seep,true
742006,2023_3_4,lp_0-2000,Infant Cry,Seep,false
745366,2023_4_3,lp_0-2000,Phee,Phee,true
746198,2023_4_3,lp_0-2000,Tsik,Trill,false
753447,2023_3_5,lp_0-2000,Tsik,Tsik,true
755986,2023_4_4,lp_0-2000,Tsik,Seep,false
758751,2023_4_4,lp_0-2000,Phee,Phee,true
762457,2023_2_2,lp_0-2000,Trill,Trill,true
763863,2023_2_2,lp_0-2000,Infant Cry,Infant Cry,true
765458,2023_2_2,lp_0-2000,Infant Cry,Phee,false
765518,2023_2_2,lp_0-2000,Infant Cry,Phee,false
766645,2023_3_5,lp_0-2000,Twitter,Twitter,true
768310,2023_3_5,lp_0-2000,Trill,Trill,true
768697,2023_3_5,lp_0-2000,Twitter,Twitter,true
769197,2023_3_5,lp_0-2000,Seep,Seep,true
769489,2023_3_5,lp_0-2000,Seep,Seep,true
770417,2023_3_5,lp_0-2000,Tsik,Seep,false
770853,2023_3_5,lp_0-2000,Tsik,Seep,false
773125,2023_3_6,lp_0-2000,Seep,Seep,true
773651,2023_3_6,lp_0-2000,Phee,Phee,true
778988,2020_11_2,lp_0-2000,Phee,Infant Cry,false
779744,2020_11_2,lp_0-2000,Tsik,Seep,false
781044,2023_3_6,lp_0-2000,Trill,Trill,true
781684,2023_3_6,lp_0-2000,Seep,Seep,true
784804,2023_3_7,lp_0-2000,Tsik,Seep,false
786011,2020_11_2,lp_0-2000,Twitter,Twitter,true
786486,2020_11_2,lp_0-2000,Infant Cry,Infant Cry,true
787004,2020_11_2,lp_0-2000,Tsik,Infant Cry,false
788000,2023_4_4,lp_0-2000,Phee,Phee,true
792714,2023_3_7,lp_0-2000,Tsik,Seep,false
794037,2023_3_7,lp_0-2000,Seep,Seep,true
794666,2023_4_4,lp_0-2000,Phee,Phee,true
799377,2023_4_4,lp_0-2000,Tsik,Seep,false
79941,2022_2_1,lp_0-2000,Twitter,Tsik,false
799579,2023_3_7,lp_0-2000,Infant Cry,Seep,false
801091,2023_4_5,lp_0-2000,Tsik,Seep,false
804279,2023_4_5,lp_0-2000,Trill,Trill,true
804713,2023_4_5,lp_0-2000,Tsik,Seep,false
805029,2023_4_5,lp_0-2000,Tsik,Trill,false
805513,2023_4_5,lp_0-2000,Twitter,Trill,false
805610,2023_4_5,lp_0-2000,Trill,Trill,true
807122,2023_4_5,lp_0-2000,Tsik,Seep,false
807189,2023_4_5,lp_0-2000,Twitter,Trill,false
809280,2023_4_5,lp_0-2000,Trill,Trill,true
811393,2023_4_5,lp_0-2000,Twitter,Trill,false
8116,2022_1_0,lp_0-2000,Twitter,Twitter,true
81191,2022_2_2,lp_0-2000,Seep,Seep,true
81234,2022_2_2,lp_0-2000,Phee,Phee,true
816990,2023_4_6,lp_0-2000,Tsik,Seep,false
817109,2023_4_6,lp_0-2000,Infant Cry,Seep,false
817681,2023_4_6,lp_0-2000,Infant Cry,Seep,false
820757,2023_4_6,lp_0-2000,Twitter,Trill,false
822050,2023_4_6,lp_0-2000,Phee,Phee,true
822265,2023_4_6,lp_0-2000,Phee,Phee,true
824405,2023_4_7,lp_0-2000,Phee,Twitter,false
826133,2023_4_7,lp_0-2000,Twitter,Twitter,true
827373,2023_4_7,lp_0-2000,Trill,Seep,false
836027,2023_4_8,lp_0-2000,Trill,Trill,true
836799,2023_4_8,lp_0-2000,Twitter,Seep,false
837515,2023_4_8,lp_0-2000,Trill,Seep,false
840586,2023_4_8,lp_0-2000,Phee,Phee,true
84423,2022_1_6,lp_0-2000,Tsik,Phee,false
844274,2023_4_9,lp_0-2000,Twitter,Phee,false
84477,2022_1_6,lp_0-2000,Twitter,Phee,false
847877,2023_4_9,lp_0-2000,Tsik,Seep,false
851005,2023_4_9,lp_0-2000,Phee,Phee,true
851383,2023_4_9,lp_0-2000,Trill,Trill,true
851385,2023_4_9,lp_0-2000,Twitter,Twitter,true
851788,2023_4_9,lp_0-2000,Phee,Phee,true
852107,2023_4_9,lp_0-2000,Trill,Twitter,false
852264,2023_4_9,lp_0-2000,Phee,Phee,true
853911,2023_4_10,lp_0-2000,Tsik,Seep,false
857186,2023_4_10,lp_0-2000,Seep,Seep,true
857896,2023_4_10,lp_0-2000,Phee,Phee,true
857970,2023_4_10,lp_0-2000,Phee,Phee,true
859379,2020_10_3,lp_0-2000,Trill,Trill,true
860537,2020_10_3,lp_0-2000,Phee,Phee,true
861790,2020_10_3,lp_0-2000,Trill,Twitter,false
861853,2020_10_4,lp_0-2000,Twitter,Trill,false
862343,2020_10_4,lp_0-2000,Phee,Phee,true
862520,2020_10_4,lp_0-2000,Phee,Phee,true
866025,2020_11_2,lp_0-2000,Infant Cry,Infant Cry,true
866515,2020_11_2,lp_0-2000,Seep,Seep,true
866525,2020_11_2,lp_0-2000,Twitter,Trill,false
866533,2020_11_2,lp_0-2000,Twitter,Twitter,true
866655,2020_11_2,lp_0-2000,Seep,Seep,true
866838,2020_11_2,lp_0-2000,Twitter,Trill,false
867327,2020_11_2,lp_0-2000,Infant Cry,Infant Cry,true
867489,2020_11_2,lp_0-2000,Tsik,Phee,false
867502,2020_11_2,lp_0-2000,Trill,Trill,true
867780,2020_11_3,lp_0-2000,Trill,Trill,true
868095,2020_11_3,lp_0-2000,Infant Cry,Infant Cry,true
9024,2022_1_0,lp_0-2000,Infant Cry,Seep,false
101138,2022_2_3,lp_0-4000,Phee,Phee,true
102022,2022_2_3,lp_0-4000,Trill,Trill,true
108998,2022_2_4,lp_0-4000,Phee,Phee,true
110359,2022_2_4,lp_0-4000,Tsik,Tsik,true
110581,2022_2_4,lp_0-4000,Tsik,Tsik,true
121321,2022_2_5,lp_0-4000,Seep,Seep,true
121474,2022_2_5,lp_0-4000,Trill,Seep,false
122742,2022_2_6,lp_0-4000,Tsik,Seep,false
131555,2022_2_6,lp_0-4000,Infant Cry,Seep,false
135177,2022_2_7,lp_0-4000,Seep,Seep,true
137886,2022_2_7,lp_0-4000,Twitter,Phee,false
143307,2022_2_8,lp_0-4000,Tsik,Seep,false
152770,2022_2_8,lp_0-4000,Twitter,Trill,false
161381,2022_3_1,lp_0-4000,Phee,Twitter,false
161850,2022_3_1,lp_0-4000,Trill,Trill,true
162983,2022_3_1,lp_0-4000,Infant Cry,Infant Cry,true
166603,2022_3_1,lp_0-4000,Twitter,Trill,false
170858,2022_3_1,lp_0-4000,Tsik,Seep,false
172015,2022_3_1,lp_0-4000,Trill,Trill,true
173793,2022_3_2,lp_0-4000,Seep,Trill,false
174653,2022_3_2,lp_0-4000,Twitter,Phee,false
190781,2022_4_0,lp_0-4000,Trill,Trill,true
193131,2022_3_3,lp_0-4000,Infant Cry,Infant Cry,true
195490,2022_4_0,lp_0-4000,Trill,Trill,true
200722,2022_4_0,lp_0-4000,Tsik,Seep,false
201275,2022_3_4,lp_0-4000,Infant Cry,Infant Cry,true
202978,2022_3_4,lp_0-4000,Phee,Phee,true
205050,2022_10_0,lp_0-4000,Twitter,Trill,false
209319,2022_10_0,lp_0-4000,Phee,Phee,true
209834,2022_12_0,lp_0-4000,Tsik,Seep,false
209838,2022_12_0,lp_0-4000,Tsik,Twitter,false
209846,2022_12_0,lp_0-4000,Tsik,Tsik,true
209851,2022_12_0,lp_0-4000,Tsik,Tsik,true
209853,2022_12_0,lp_0-4000,Tsik,Infant Cry,false
209876,2022_12_0,lp_0-4000,Tsik,Tsik,true
209886,2022_12_0,lp_0-4000,Tsik,Seep,false
209891,2022_12_0,lp_0-4000,Tsik,Tsik,true
209893,2022_12_0,lp_0-4000,Tsik,Seep,false
209900,2022_12_0,lp_0-4000,Tsik,Tsik,true
209901,2022_12_0,lp_0-4000,Tsik,Tsik,true
209905,2022_12_0,lp_0-4000,Tsik,Tsik,true
209919,2022_12_0,lp_0-4000,Tsik,Tsik,true
211769,2019_12_0,lp_0-4000,Twitter,Seep,false
211832,2019_12_0,lp_0-4000,Seep,Seep,true
211839,2019_12_0,lp_0-4000,Phee,Seep,false
211974,2022_3_4,lp_0-4000,Seep,Seep,true
212002,2022_3_4,lp_0-4000,Seep,Seep,true
212103,2022_3_4,lp_0-4000,Seep,Seep,true
212106,2022_3_4,lp_0-4000,Seep,Infant Cry,false
212109,2022_3_4,lp_0-4000,Seep,Seep,true
212110,2022_3_4,lp_0-4000,Seep,Seep,true
212113,2022_3_4,lp_0-4000,Seep,Seep,true
212116,2022_3_4,lp_0-4000,Seep,Seep,true
212120,2022_3_4,lp_0-4000,Seep,Seep,true
212126,2022_3_4,lp_0-4000,Seep,Seep,true
212127,2022_3_4,lp_0-4000,Seep,Seep,true
212130,2022_3_4,lp_0-4000,Seep,Seep,true
213327,2019_12_0,lp_0-4000,Infant Cry,Seep,false
221515,2022_3_5,lp_0-4000,Phee,Seep,false
221925,2022_3_5,lp_0-4000,Infant Cry,Seep,false
223069,2019_12_0,lp_0-4000,Infant Cry,Infant Cry,true
223077,2019_12_0,lp_0-4000,Infant Cry,Infant Cry,true
223107,2019_12_0,lp_0-4000,Phee,Phee,true
223123,2019_12_0,lp_0-4000,Trill,Trill,true
223144,2019_12_0,lp_0-4000,Trill,Twitter,false
223149,2019_12_0,lp_0-4000,Twitter,Seep,false
223154,2019_12_0,lp_0-4000,Phee,Phee,true
223184,2019_12_0,lp_0-4000,Twitter,Twitter,true
223196,2019_12_0,lp_0-4000,Phee,Phee,true
223198,2019_12_0,lp_0-4000,Phee,Seep,false
223206,2019_12_0,lp_0-4000,Phee,Phee,true
223208,2019_12_0,lp_0-4000,Phee,Phee,true
223247,2019_12_0,lp_0-4000,Infant Cry,Infant Cry,true
223262,2019_12_0,lp_0-4000,Infant Cry,Infant Cry,true
223263,2019_12_0,lp_0-4000,Trill,Seep,false
223298,2019_12_0,lp_0-4000,Seep,Seep,true
223312,2019_12_0,lp_0-4000,Infant Cry,Infant Cry,true
223332,2019_12_0,lp_0-4000,Infant Cry,Seep,false
223352,2019_12_0,lp_0-4000,Infant Cry,Infant Cry,true
223365,2019_12_0,lp_0-4000,Twitter,Seep,false
223371,2019_12_0,lp_0-4000,Tsik,Seep,false
223375,2019_12_0,lp_0-4000,Infant Cry,Seep,false
223383,2019_12_0,lp_0-4000,Infant Cry,Seep,false
223396,2019_12_0,lp_0-4000,Infant Cry,Infant Cry,true
223400,2019_12_0,lp_0-4000,Infant Cry,Infant Cry,true
223402,2019_12_0,lp_0-4000,Infant Cry,Infant Cry,true
227303,2020_1_0,lp_0-4000,Twitter,Twitter,true
228489,2020_2_0,lp_0-4000,Seep,Seep,true
228842,2020_2_0,lp_0-4000,Twitter,Trill,false
233067,2022_12_0,lp_0-4000,Trill,Seep,false
234304,2020_1_0,lp_0-4000,Infant Cry,Infant Cry,true
235891,2022_4_0,lp_0-4000,Seep,Seep,true
237025,2020_1_0,lp_0-4000,Seep,Seep,true
237804,2022_12_1,lp_0-4000,Infant Cry,Infant Cry,true
238029,2022_12_1,lp_0-4000,Infant Cry,Infant Cry,true
238142,2022_3_5,lp_0-4000,Infant Cry,Seep,false
238306,2020_2_0,lp_0-4000,Infant Cry,Infant Cry,true
238981,2020_2_0,lp_0-4000,Trill,Trill,true
24031,2022_1_2,lp_0-4000,Phee,Phee,true
241125,2020_2_0,lp_0-4000,Twitter,Seep,false
242790,2022_3_5,lp_0-4000,Phee,Phee,true
242947,2022_3_5,lp_0-4000,Seep,Seep,true
248161,2022_9_0,lp_0-4000,Tsik,Seep,false
248263,2022_9_0,lp_0-4000,Twitter,Phee,false
248296,2022_9_0,lp_0-4000,Twitter,Twitter,true
250172,2022_4_0,lp_0-4000,Twitter,Trill,false
26795,2022_1_2,lp_0-4000,Phee,Phee,true
268974,2022_12_1,lp_0-4000,Phee,Phee,true
269263,2022_12_1,lp_0-4000,Trill,Trill,true
273977,2022_12_1,lp_0-4000,Twitter,Twitter,true
274918,2022_3_6,lp_0-4000,Twitter,Twitter,true
277849,2020_2_0,lp_0-4000,Seep,Seep,true
285498,2020_2_0,lp_0-4000,Seep,Seep,true
285967,2020_2_0,lp_0-4000,Phee,Phee,true
293662,2022_3_7,lp_0-4000,Twitter,Twitter,true
294079,2022_3_7,lp_0-4000,Seep,Seep,true
297892,2022_12_1,lp_0-4000,Seep,Seep,true
299793,2022_3_7,lp_0-4000,Infant Cry,Infant Cry,true
303572,2022_3_7,lp_0-4000,Seep,Seep,true
313999,2022_3_8,lp_0-4000,Twitter,Seep,false
31471,2022_1_3,lp_0-4000,Tsik,Tsik,true
315549,2022_3_9,lp_0-4000,Infant Cry,Seep,false
317391,2022_3_9,lp_0-4000,Phee,Seep,false
31828,2022_1_3,lp_0-4000,Seep,Seep,true
329778,2022_3_10,lp_0-4000,Infant Cry,Infant Cry,true
335642,2020_1_1,lp_0-4000,Tsik,Trill,false
342684,2022_3_11,lp_0-4000,Infant Cry,Infant Cry,true
343808,2022_3_11,lp_0-4000,Trill,Trill,true
34756,2022_1_3,lp_0-4000,Phee,Phee,true
350340,2022_3_12,lp_0-4000,Infant Cry,Infant Cry,true
352081,2022_12_2,lp_0-4000,Infant Cry,Seep,false
354197,2022_3_12,lp_0-4000,Infant Cry,Infant Cry,true
354379,2022_3_12,lp_0-4000,Trill,Trill,true
357670,2022_3_12,lp_0-4000,Infant Cry,Infant Cry,true
362733,2022_3_13,lp_0-4000,Trill,Trill,true
363877,2022_4_1,lp_0-4000,Twitter,Trill,false
36485,2022_1_3,lp_0-4000,Phee,Phee,true
36522,2022_1_3,lp_0-4000,Twitter,Seep,false
372773,2022_10_0,lp_0-4000,Infant Cry,Infant Cry,true
377896,2022_10_1,lp_0-4000,Phee,Phee,true
380174,2022_9_0,lp_0-4000,Twitter,Trill,false
386889,2022_3_13,lp_0-4000,Twitter,Trill,false
389438,2022_4_1,lp_0-4000,Phee,Phee,true
395548,2022_4_2,lp_0-4000,Phee,Seep,false
397118,2022_4_2,lp_0-4000,Trill,Trill,true
400874,2022_4_2,lp_0-4000,Twitter,Trill,false
401218,2022_4_2,lp_0-4000,Infant Cry,Trill,false
405841,2022_4_3,lp_0-4000,Infant Cry,Infant Cry,true
408631,2022_4_3,lp_0-4000,Phee,Phee,true
411252,2022_10_1,lp_0-4000,Seep,Seep,true
414997,2022_10_1,lp_0-4000,Seep,Seep,true
422474,2022_10_2,lp_0-4000,Seep,Seep,true
422515,2022_10_2,lp_0-4000,Seep,Seep,true
423771,2022_9_0,lp_0-4000,Tsik,Seep,false
436313,2022_9_1,lp_0-4000,Trill,Trill,true
43726,2022_1_4,lp_0-4000,Twitter,Twitter,true
438410,2022_9_1,lp_0-4000,Tsik,Tsik,true
442547,2022_9_1,lp_0-4000,Twitter,Phee,false
452855,2022_4_4,lp_0-4000,Twitter,Trill,false
456914,2022_10_3,lp_0-4000,Trill,Seep,false
463226,2022_4_5,lp_0-4000,Trill,Seep,false
46505,2022_1_4,lp_0-4000,Seep,Seep,true
468429,2022_4_5,lp_0-4000,Tsik,Trill,false
470849,2022_4_6,lp_0-4000,Trill,Phee,false
480809,2022_4_6,lp_0-4000,Tsik,Seep,false
481037,2022_4_7,lp_0-4000,Tsik,Seep,false
495081,2022_12_2,lp_0-4000,Seep,Seep,true
501612,2022_12_2,lp_0-4000,Infant Cry,Seep,false
502854,2022_12_2,lp_0-4000,Trill,Seep,false
508634,2023_4_1,lp_0-4000,Twitter,Phee,false
508636,2023_4_1,lp_0-4000,Twitter,Seep,false
508670,2023_4_1,lp_0-4000,Phee,Seep,false
508675,2023_4_1,lp_0-4000,Phee,Phee,true
508695,2023_4_1,lp_0-4000,Twitter,Seep,false
508696,2023_4_1,lp_0-4000,Phee,Seep,false
508707,2023_4_1,lp_0-4000,Phee,Seep,false
508717,2023_4_1,lp_0-4000,Phee,Seep,false
508745,2023_4_1,lp_0-4000,Infant Cry,Infant Cry,true
508749,2023_4_1,lp_0-4000,Twitter,Trill,false
508764,2023_4_1,lp_0-4000,Infant Cry,Seep,false
508775,2023_4_1,lp_0-4000,Phee,Phee,true
508777,2023_4_1,lp_0-4000,Twitter,Phee,false
508780,2023_4_1,lp_0-4000,Infant Cry,Infant Cry,true
508801,2023_4_1,lp_0-4000,Infant Cry,Seep,false
508828,2023_4_1,lp_0-4000,Twitter,Trill,false
508830,2023_4_1,lp_0-4000,Twitter,Trill,false
508835,2023_4_1,lp_0-4000,Phee,Seep,false
508866,2023_4_1,lp_0-4000,Tsik,Seep,false
508870,2023_4_1,lp_0-4000,Tsik,Seep,false
508872,2023_4_1,lp_0-4000,Tsik,Seep,false
508896,2023_4_1,lp_0-4000,Seep,Seep,true
508903,2023_4_1,lp_0-4000,Tsik,Tsik,true
508905,2023_4_1,lp_0-4000,Tsik,Tsik,true
508923,2022_12_3,lp_0-4000,Tsik,Seep,false
508964,2022_12_3,lp_0-4000,Twitter,Twitter,true
508966,2022_12_3,lp_0-4000,Phee,Seep,false
508992,2022_12_3,lp_0-4000,Twitter,Seep,false
508993,2022_12_3,lp_0-4000,Twitter,Trill,false
509005,2022_12_3,lp_0-4000,Twitter,Trill,false
509006,2022_12_3,lp_0-4000,Twitter,Twitter,true
509008,2022_12_3,lp_0-4000,Twitter,Trill,false
509009,2022_12_3,lp_0-4000,Phee,Seep,false
509015,2022_12_3,lp_0-4000,Phee,Phee,true
509026,2022_12_3,lp_0-4000,Twitter,Seep,false
509036,2022_12_3,lp_0-4000,Phee,Seep,false
509046,2022_12_3,lp_0-4000,Twitter,Seep,false
509047,2022_12_3,lp_0-4000,Phee,Phee,true
509050,2022_12_3,lp_0-4000,Phee,Seep,false
509055,2022_12_3,lp_0-4000,Seep,Seep,true
509060,2022_12_3,lp_0-4000,Seep,Seep,true
509065,2022_12_3,lp_0-4000,Seep,Seep,true
509083,2022_12_3,lp_0-4000,Infant Cry,Seep,false
509087,2022_12_3,lp_0-4000,Twitter,Twitter,true
509091,2022_12_3,lp_0-4000,Infant Cry,Seep,false
509092,2022_12_3,lp_0-4000,Infant Cry,Phee,false
509100,2022_12_3,lp_0-4000,Infant Cry,Infant Cry,true
50919,2022_1_5,lp_0-4000,Tsik,Seep,false
511620,2022_12_3,lp_0-4000,Phee,Phee,true
511735,2022_12_3,lp_0-4000,Twitter,Twitter,true
51436,2022_1_5,lp_0-4000,Trill,Trill,true
515398,2022_12_3,lp_0-4000,Trill,Trill,true
517703,2020_2_1,lp_0-4000,Trill,Trill,true
518079,2020_2_1,lp_0-4000,Phee,Seep,false
518850,2022_12_4,lp_0-4000,Infant Cry,Infant Cry,true
521545,2020_7_0,lp_0-4000,Phee,Phee,true
523406,2023_3_0,lp_0-4000,Seep,Seep,true
524694,2023_3_0,lp_0-4000,Infant Cry,Infant Cry,true
524878,2023_3_0,lp_0-4000,Infant Cry,Infant Cry,true
525243,2023_3_0,lp_0-4000,Twitter,Twitter,true
525561,2023_3_0,lp_0-4000,Twitter,Phee,false
525562,2023_3_0,lp_0-4000,Twitter,Seep,false
525735,2021_1_0,lp_0-4000,Tsik,Seep,false
525796,2021_1_0,lp_0-4000,Phee,Phee,true
525942,2021_1_0,lp_0-4000,Phee,Seep,false
526040,2021_1_0,lp_0-4000,Infant Cry,Infant Cry,true
526430,2021_1_0,lp_0-4000,Trill,Trill,true
526541,2021_1_0,lp_0-4000,Infant Cry,Infant Cry,true
526671,2021_1_0,lp_0-4000,Infant Cry,Infant Cry,true
526711,2021_1_0,lp_0-4000,Infant Cry,Infant Cry,true
526904,2021_1_0,lp_0-4000,Tsik,Seep,false
527150,2021_1_0,lp_0-4000,Phee,Phee,true
527437,2021_1_0,lp_0-4000,Seep,Seep,true
527487,2021_1_0,lp_0-4000,Twitter,Twitter,true
527518,2021_1_0,lp_0-4000,Phee,Phee,true
527789,2021_1_0,lp_0-4000,Phee,Seep,false
52861,2022_1_5,lp_0-4000,Trill,Trill,true
528688,2021_1_0,lp_0-4000,Phee,Phee,true
533988,2020_7_0,lp_0-4000,Seep,Seep,true
536094,2020_3_0,lp_0-4000,Phee,Seep,false
539125,2020_3_0,lp_0-4000,Twitter,Twitter,true
539296,2020_3_0,lp_0-4000,Seep,Seep,true
539354,2020_3_0,lp_0-4000,Phee,Seep,false
540984,2020_5_0,lp_0-4000,Infant Cry,Seep,false
541326,2020_3_0,lp_0-4000,Seep,Seep,true
54180,2022_1_5,lp_0-4000,Phee,Phee,true
547929,2020_7_0,lp_0-4000,Twitter,Seep,false
547992,2020_7_0,lp_0-4000,Phee,Phee,true
548798,2020_7_0,lp_0-4000,Trill,Seep,false
549295,2020_10_0,lp_0-4000,Trill,Trill,true
549904,2020_10_0,lp_0-4000,Tsik,Seep,false
549995,2020_10_0,lp_0-4000,Trill,Trill,true
550353,2020_10_0,lp_0-4000,Twitter,Trill,false
550482,2020_10_0,lp_0-4000,Twitter,Trill,false
551590,2020_10_0,lp_0-4000,Phee,Phee,true
5555,2022_1_0,lp_0-4000,Twitter,Twitter,true
556028,2020_11_0,lp_0-4000,Seep,Seep,true
556866,2020_10_0,lp_0-4000,Twitter,Twitter,true
557194,2020_10_0,lp_0-4000,Twitter,Trill,false
557502,2020_10_0,lp_0-4000,Phee,Phee,true
558254,2020_10_0,lp_0-4000,Tsik,Seep,false
558285,2020_10_0,lp_0-4000,Twitter,Trill,false
558438,2020_10_0,lp_0-4000,Infant Cry,Seep,false
558541,2020_10_0,lp_0-4000,Phee,Phee,true
558594,2020_10_0,lp_0-4000,Infant Cry,Infant Cry,true
558633,2020_10_0,lp_0-4000,Infant Cry,Infant Cry,true
558689,2020_10_0,lp_0-4000,Infant Cry,Infant Cry,true
561688,2020_12_0,lp_0-4000,Trill,Trill,true
56195,2022_1_5,lp_0-4000,Trill,Seep,false
