event_id,condition,target,prediction,correct
test_1643,lp_0-4000,Sperm_Whale,Bowhead_Whale,false
test_1647,lp_0-4000,Common_Dolphin,Clymene_Dolphin,false
test_1660,lp_0-4000,Common_Dolphin,Walrus,false
test_1662,lp_0-4000,Common_Dolphin,Clymene_Dolphin,false
test_1664,lp_0-4000,Common_Dolphin,Harp_Seal,false
test_1666,lp_0-4000,Common_Dolphin,Common_Dolphin,true
test_167,lp_0-4000,Spinner_Dolphin,Spinner_Dolphin,true
test_1677,lp_0-4000,Common_Dolphin,Striped_Dolphin,false
test_1679,lp_0-4000,Common_Dolphin,Common_Dolphin,true
test_1682,lp_0-4000,Common_Dolphin,Northern_Right_Whale,false
test_1686,lp_0-4000,Common_Dolphin,Common_Dolphin,true
test_1687,lp_0-4000,Common_Dolphin,Common_Dolphin,true
test_1694,lp_0-4000,Common_Dolphin,Common_Dolphin,true
test_172,lp_0-4000,Spinner_Dolphin,Walrus,false
test_173,lp_0-4000,Spinner_Dolphin,Bowhead_Whale,false
test_180,lp_0-4000,Spinner_Dolphin,Clymene_Dolphin,false
test_185,lp_0-4000,Spinner_Dolphin,Narwhal,false
test_19,lp_0-4000,Clymene_Dolphin,Clymene_Dolphin,true
test_194,lp_0-4000,Spinner_Dolphin,Spinner_Dolphin,true
test_199,lp_0-4000,Spinner_Dolphin,Spinner_Dolphin,true
test_200,lp_0-4000,Spinner_Dolphin,Spinner_Dolphin,true
test_205,lp_0-4000,"Beluga,_White_Whale",Northern_Right_Whale,false
test_207,lp_0-4000,"Beluga,_White_Whale",Clymene_Dolphin,false
test_208,lp_0-4000,"Beluga,_White_Whale","Grampus,_Rissos_Dolphin",false
test_21,lp_0-4000,Clymene_Dolphin,Clymene_Dolphin,true
test_225,lp_0-4000,"Beluga,_White_Whale","Beluga,_White_Whale",true
test_233,lp_0-4000,"Beluga,_White_Whale","Beluga,_White_Whale",true
test_241,lp_0-4000,"Beluga,_White_Whale","Beluga,_White_Whale",true
test_243,lp_0-4000,"Beluga,_White_Whale","Beluga,_White_Whale",true
test_245,lp_0-4000,"Beluga,_White_Whale","Beluga,_White_Whale",true
test_246,lp_0-4000,"Beluga,_White_Whale",Northern_Right_Whale,false
test_250,lp_0-4000,"Beluga,_White_Whale",Common_Dolphin,false
test_252,lp_0-4000,Bearded_Seal,Bowhead_Whale,false
test_256,lp_0-4000,Bearded_Seal,Bearded_Seal,true
test_257,lp_0-4000,Bearded_Seal,Bearded_Seal,true
test_260,lp_0-4000,Bearded_Seal,Bearded_Seal,true
test_264,lp_0-4000,Bearded_Seal,Bowhead_Whale,false
test_268,lp_0-4000,Bearded_Seal,Bearded_Seal,true
test_272,lp_0-4000,Bearded_Seal,Bearded_Seal,true
test_285,lp_0-4000,Bearded_Seal,Bearded_Seal,true
test_288,lp_0-4000,Minke_Whale,Minke_Whale,true
test_291,lp_0-4000,Minke_Whale,Minke_Whale,true
test_302,lp_0-4000,Minke_Whale,Minke_Whale,true
test_305,lp_0-4000,Humpback_Whale,Humpback_Whale,true
test_31,lp_0-4000,Clymene_Dolphin,Clymene_Dolphin,true
test_317,lp_0-4000,Humpback_Whale,Northern_Right_Whale,false
test_32,lp_0-4000,Clymene_Dolphin,Clymene_Dolphin,true
test_323,lp_0-4000,Humpback_Whale,Humpback_Whale,true
test_33,lp_0-4000,Clymene_Dolphin,White-beaked_Dolphin,false
test_330,lp_0-4000,Humpback_Whale,Humpback_Whale,true
test_335,lp_0-4000,Humpback_Whale,Humpback_Whale,true
test_343,lp_0-4000,Humpback_Whale,White-beaked_Dolphin,false
test_345,lp_0-4000,Humpback_Whale,Humpback_Whale,true
test_348,lp_0-4000,Humpback_Whale,Humpback_Whale,true
test_35,lp_0-4000,Clymene_Dolphin,Clymene_Dolphin,true
test_353,lp_0-4000,Humpback_Whale,Humpback_Whale,true
test_354,lp_0-4000,Humpback_Whale,Humpback_Whale,true
test_355,lp_0-4000,Humpback_Whale,Humpback_Whale,true
test_358,lp_0-4000,Humpback_Whale,Humpback_Whale,true
test_364,lp_0-4000,Humpback_Whale,Humpback_Whale,true
test_369,lp_0-4000,Southern_Right_Whale,Southern_Right_Whale,true
test_37,lp_0-4000,Clymene_Dolphin,Clymene_Dolphin,true
test_376,lp_0-4000,Southern_Right_Whale,Southern_Right_Whale,true
test_381,lp_0-4000,Southern_Right_Whale,Southern_Right_Whale,true
test_385,lp_0-4000,Southern_Right_Whale,Southern_Right_Whale,true
test_392,lp_0-4000,Southern_Right_Whale,Southern_Right_Whale,true
test_401,lp_0-4000,White-sided_Dolphin,White-sided_Dolphin,true
test_406,lp_0-4000,White-sided_Dolphin,Bearded_Seal,false
test_408,lp_0-4000,White-sided_Dolphin,Bottlenose_Dolphin,false
test_410,lp_0-4000,White-sided_Dolphin,Clymene_Dolphin,false
test_411,lp_0-4000,White-sided_Dolphin,White-sided_Dolphin,true
test_417,lp_0-4000,White-sided_Dolphin,White-sided_Dolphin,true
test_419,lp_0-4000,White-sided_Dolphin,White-sided_Dolphin,true
test_421,lp_0-4000,White-sided_Dolphin,White-sided_Dolphin,true
test_425,lp_0-4000,White-sided_Dolphin,"Beluga,_White_Whale",false
test_431,lp_0-4000,White-sided_Dolphin,White-beaked_Dolphin,false
test_441,lp_0-4000,White-sided_Dolphin,Sperm_Whale,false
test_451,lp_0-4000,Narwhal,Narwhal,true
test_46,lp_0-4000,Clymene_Dolphin,Clymene_Dolphin,true
test_461,lp_0-4000,Narwhal,Narwhal,true
test_463,lp_0-4000,Narwhal,Harp_Seal,false
test_465,lp_0-4000,Narwhal,Narwhal,true
test_471,lp_0-4000,Narwhal,Narwhal,true
test_473,lp_0-4000,Narwhal,Narwhal,true
test_474,lp_0-4000,Narwhal,Narwhal,true
test_483,lp_0-4000,Narwhal,Narwhal,true
test_494,lp_0-4000,Narwhal,Narwhal,true
test_495,lp_0-4000,Narwhal,Narwhal,true
test_501,lp_0-4000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_503,lp_0-4000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_506,lp_0-4000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_509,lp_0-4000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_51,lp_0-4000,Clymene_Dolphin,Clymene_Dolphin,true
test_518,lp_0-4000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_523,lp_0-4000,White-beaked_Dolphin,Harp_Seal,false
test_524,lp_0-4000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_527,lp_0-4000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_539,lp_0-4000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_54,lp_0-4000,Clymene_Dolphin,Clymene_Dolphin,true
test_541,lp_0-4000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_543,lp_0-4000,White-beaked_Dolphin,Clymene_Dolphin,false
test_55,lp_0-4000,Clymene_Dolphin,Clymene_Dolphin,true
test_551,lp_0-4000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_566,lp_0-4000,Northern_Right_Whale,Northern_Right_Whale,true
test_576,lp_0-4000,Northern_Right_Whale,Northern_Right_Whale,true
test_579,lp_0-4000,Northern_Right_Whale,Northern_Right_Whale,true
test_585,lp_0-4000,Northern_Right_Whale,Northern_Right_Whale,true
test_588,lp_0-4000,Northern_Right_Whale,Northern_Right_Whale,true
test_591,lp_0-4000,Northern_Right_Whale,Northern_Right_Whale,true
test_592,lp_0-4000,Northern_Right_Whale,Northern_Right_Whale,true
test_597,lp_0-4000,Northern_Right_Whale,Northern_Right_Whale,true
test_601,lp_0-4000,Northern_Right_Whale,Northern_Right_Whale,true
test_604,lp_0-4000,Northern_Right_Whale,Northern_Right_Whale,true
test_608,lp_0-4000,Northern_Right_Whale,Northern_Right_Whale,true
test_614,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_623,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_628,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_631,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_632,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_635,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_657,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_658,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_66,lp_0-4000,Bottlenose_Dolphin,Bottlenose_Dolphin,true
test_660,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_664,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_666,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_670,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_672,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_675,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_679,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_691,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_693,lp_0-4000,Frasers_Dolphin,Frasers_Dolphin,true
test_700,lp_0-4000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_719,lp_0-4000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_721,lp_0-4000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_723,lp_0-4000,"Grampus,_Rissos_Dolphin",Clymene_Dolphin,false
test_727,lp_0-4000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_733,lp_0-4000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_742,lp_0-4000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_743,lp_0-4000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_744,lp_0-4000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_748,lp_0-4000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_749,lp_0-4000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_75,lp_0-4000,Bottlenose_Dolphin,Bottlenose_Dolphin,true
test_756,lp_0-4000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_759,lp_0-4000,"Grampus,_Rissos_Dolphin",Bowhead_Whale,false
test_761,lp_0-4000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_774,lp_0-4000,Harp_Seal,Harp_Seal,true
test_777,lp_0-4000,Harp_Seal,Harp_Seal,true
test_786,lp_0-4000,Harp_Seal,Harp_Seal,true
test_788,lp_0-4000,Harp_Seal,Harp_Seal,true
test_79,lp_0-4000,Bottlenose_Dolphin,Short-Finned_Pacific_Pilot_Whale,false
test_794,lp_0-4000,Harp_Seal,Harp_Seal,true
test_796,lp_0-4000,Harp_Seal,Harp_Seal,true
test_800,lp_0-4000,Harp_Seal,Harp_Seal,true
test_801,lp_0-4000,Harp_Seal,Harp_Seal,true
test_804,lp_0-4000,Harp_Seal,Harp_Seal,true
test_808,lp_0-4000,Harp_Seal,Harp_Seal,true
test_81,lp_0-4000,Bottlenose_Dolphin,Bottlenose_Dolphin,true
test_814,lp_0-4000,Atlantic_Spotted_Dolphin,Harp_Seal,false
test_815,lp_0-4000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_827,lp_0-4000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_831,lp_0-4000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_833,lp_0-4000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_834,lp_0-4000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_836,lp_0-4000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_845,lp_0-4000,Atlantic_Spotted_Dolphin,Northern_Right_Whale,false
test_850,lp_0-4000,Atlantic_Spotted_Dolphin,Bowhead_Whale,false
test_851,lp_0-4000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_858,lp_0-4000,Atlantic_Spotted_Dolphin,Harp_Seal,false
test_871,lp_0-4000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_877,lp_0-4000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_882,lp_0-4000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_884,lp_0-4000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_886,lp_0-4000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_889,lp_0-4000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_890,lp_0-4000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_904,lp_0-4000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_906,lp_0-4000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_910,lp_0-4000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_92,lp_0-4000,Spinner_Dolphin,Bowhead_Whale,false
test_924,lp_0-4000,Ross_Seal,Ross_Seal,true
test_934,lp_0-4000,Ross_Seal,Ross_Seal,true
test_937,lp_0-4000,Ross_Seal,Bowhead_Whale,false
test_939,lp_0-4000,Ross_Seal,Bearded_Seal,false
test_945,lp_0-4000,Ross_Seal,Bearded_Seal,false
test_946,lp_0-4000,Ross_Seal,Ross_Seal,true
test_95,lp_0-4000,Spinner_Dolphin,Harp_Seal,false
test_953,lp_0-4000,Ross_Seal,Bowhead_Whale,false
test_959,lp_0-4000,Ross_Seal,Ross_Seal,true
test_960,lp_0-4000,Ross_Seal,Ross_Seal,true
test_962,lp_0-4000,Ross_Seal,Ross_Seal,true
test_972,lp_0-4000,Rough-Toothed_Dolphin,Rough-Toothed_Dolphin,true
test_974,lp_0-4000,Rough-Toothed_Dolphin,Rough-Toothed_Dolphin,true
test_975,lp_0-4000,Rough-Toothed_Dolphin,Long-Finned_Pilot_Whale,false
test_978,lp_0-4000,Rough-Toothed_Dolphin,Rough-Toothed_Dolphin,true
test_98,lp_0-4000,Spinner_Dolphin,Spinner_Dolphin,true
test_980,lp_0-4000,Rough-Toothed_Dolphin,Rough-Toothed_Dolphin,true
test_994,lp_0-4000,Rough-Toothed_Dolphin,Clymene_Dolphin,false
test_997,lp_0-4000,Rough-Toothed_Dolphin,Rough-Toothed_Dolphin,true
test_999,lp_0-4000,Rough-Toothed_Dolphin,Spinner_Dolphin,false
test_10,lp_0-6000,Clymene_Dolphin,Clymene_Dolphin,true
test_1008,lp_0-6000,Rough-Toothed_Dolphin,Clymene_Dolphin,false
test_1019,lp_0-6000,Rough-Toothed_Dolphin,Northern_Right_Whale,false
test_1021,lp_0-6000,Killer_Whale,Walrus,false
test_1029,lp_0-6000,Killer_Whale,Killer_Whale,true
test_103,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_1034,lp_0-6000,Killer_Whale,Humpback_Whale,false
test_1041,lp_0-6000,Killer_Whale,Killer_Whale,true
test_1042,lp_0-6000,Killer_Whale,Common_Dolphin,false
test_1048,lp_0-6000,Killer_Whale,Melon_Headed_Whale,false
test_1051,lp_0-6000,Killer_Whale,Killer_Whale,true
test_1056,lp_0-6000,Pantropical_Spotted_Dolphin,Pantropical_Spotted_Dolphin,true
test_1057,lp_0-6000,Pantropical_Spotted_Dolphin,Striped_Dolphin,false
test_1060,lp_0-6000,Pantropical_Spotted_Dolphin,Pantropical_Spotted_Dolphin,true
test_1065,lp_0-6000,Pantropical_Spotted_Dolphin,Striped_Dolphin,false
test_1066,lp_0-6000,Pantropical_Spotted_Dolphin,Common_Dolphin,false
test_1075,lp_0-6000,Pantropical_Spotted_Dolphin,Sperm_Whale,false
test_108,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_1088,lp_0-6000,Pantropical_Spotted_Dolphin,Spinner_Dolphin,false
test_1093,lp_0-6000,Pantropical_Spotted_Dolphin,Pantropical_Spotted_Dolphin,true
test_1099,lp_0-6000,Pantropical_Spotted_Dolphin,Pantropical_Spotted_Dolphin,true
test_110,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_1108,lp_0-6000,Pantropical_Spotted_Dolphin,Spinner_Dolphin,false
test_111,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_1117,lp_0-6000,Pantropical_Spotted_Dolphin,Northern_Right_Whale,false
test_1118,lp_0-6000,Pantropical_Spotted_Dolphin,Pantropical_Spotted_Dolphin,true
test_1119,lp_0-6000,Pantropical_Spotted_Dolphin,Frasers_Dolphin,false
test_112,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_1122,lp_0-6000,Short-Finned_Pacific_Pilot_Whale,Short-Finned_Pacific_Pilot_Whale,true
test_1126,lp_0-6000,Short-Finned_Pacific_Pilot_Whale,Short-Finned_Pacific_Pilot_Whale,true
test_113,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_1143,lp_0-6000,Short-Finned_Pacific_Pilot_Whale,Short-Finned_Pacific_Pilot_Whale,true
test_1144,lp_0-6000,Short-Finned_Pacific_Pilot_Whale,Short-Finned_Pacific_Pilot_Whale,true
test_1147,lp_0-6000,Short-Finned_Pacific_Pilot_Whale,Short-Finned_Pacific_Pilot_Whale,true
test_115,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_1152,lp_0-6000,Short-Finned_Pacific_Pilot_Whale,Short-Finned_Pacific_Pilot_Whale,true
test_1161,lp_0-6000,Short-Finned_Pacific_Pilot_Whale,Long-Finned_Pilot_Whale,false
test_1162,lp_0-6000,Short-Finned_Pacific_Pilot_Whale,Short-Finned_Pacific_Pilot_Whale,true
test_1167,lp_0-6000,Short-Finned_Pacific_Pilot_Whale,Short-Finned_Pacific_Pilot_Whale,true
test_1172,lp_0-6000,Short-Finned_Pacific_Pilot_Whale,Bowhead_Whale,false
test_1173,lp_0-6000,Short-Finned_Pacific_Pilot_Whale,Short-Finned_Pacific_Pilot_Whale,true
test_1175,lp_0-6000,Short-Finned_Pacific_Pilot_Whale,Short-Finned_Pacific_Pilot_Whale,true
test_1184,lp_0-6000,Short-Finned_Pacific_Pilot_Whale,Short-Finned_Pacific_Pilot_Whale,true
test_1185,lp_0-6000,Short-Finned_Pacific_Pilot_Whale,Short-Finned_Pacific_Pilot_Whale,true
test_1189,lp_0-6000,Bowhead_Whale,Bowhead_Whale,true
test_1194,lp_0-6000,Bowhead_Whale,Bowhead_Whale,true
test_1197,lp_0-6000,Bowhead_Whale,Bowhead_Whale,true
test_120,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_1201,lp_0-6000,Bowhead_Whale,Bowhead_Whale,true
test_1218,lp_0-6000,Bowhead_Whale,Bowhead_Whale,true
test_1225,lp_0-6000,Bowhead_Whale,Bowhead_Whale,true
test_123,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_1235,lp_0-6000,Bowhead_Whale,Bowhead_Whale,true
test_1238,lp_0-6000,Bowhead_Whale,Bowhead_Whale,true
test_124,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_1245,lp_0-6000,Bowhead_Whale,Bearded_Seal,false
test_1246,lp_0-6000,Bowhead_Whale,Bowhead_Whale,true
test_1247,lp_0-6000,Bowhead_Whale,Bowhead_Whale,true
test_1248,lp_0-6000,Bowhead_Whale,Northern_Right_Whale,false
test_1252,lp_0-6000,False_Killer_Whale,Melon_Headed_Whale,false
test_1265,lp_0-6000,False_Killer_Whale,False_Killer_Whale,true
test_1267,lp_0-6000,False_Killer_Whale,False_Killer_Whale,true
test_1269,lp_0-6000,False_Killer_Whale,False_Killer_Whale,true
test_1275,lp_0-6000,False_Killer_Whale,False_Killer_Whale,true
test_1276,lp_0-6000,False_Killer_Whale,False_Killer_Whale,true
test_1277,lp_0-6000,False_Killer_Whale,False_Killer_Whale,true
test_1282,lp_0-6000,False_Killer_Whale,False_Killer_Whale,true
test_1283,lp_0-6000,False_Killer_Whale,False_Killer_Whale,true
test_1296,lp_0-6000,False_Killer_Whale,False_Killer_Whale,true
test_1301,lp_0-6000,False_Killer_Whale,False_Killer_Whale,true
test_1303,lp_0-6000,False_Killer_Whale,False_Killer_Whale,true
test_1309,lp_0-6000,Melon_Headed_Whale,Melon_Headed_Whale,true
test_1317,lp_0-6000,Melon_Headed_Whale,Melon_Headed_Whale,true
test_1318,lp_0-6000,Melon_Headed_Whale,Melon_Headed_Whale,true
test_1320,lp_0-6000,Melon_Headed_Whale,Melon_Headed_Whale,true
test_1327,lp_0-6000,Melon_Headed_Whale,Melon_Headed_Whale,true
test_1331,lp_0-6000,Melon_Headed_Whale,Melon_Headed_Whale,true
test_1336,lp_0-6000,Melon_Headed_Whale,Melon_Headed_Whale,true
test_1349,lp_0-6000,Melon_Headed_Whale,Melon_Headed_Whale,true
test_1359,lp_0-6000,Melon_Headed_Whale,Melon_Headed_Whale,true
test_1362,lp_0-6000,Melon_Headed_Whale,Melon_Headed_Whale,true
test_1363,lp_0-6000,Melon_Headed_Whale,Melon_Headed_Whale,true
test_1367,lp_0-6000,Melon_Headed_Whale,Melon_Headed_Whale,true
test_1371,lp_0-6000,Long-Finned_Pilot_Whale,Long-Finned_Pilot_Whale,true
test_1373,lp_0-6000,Long-Finned_Pilot_Whale,Long-Finned_Pilot_Whale,true
test_1375,lp_0-6000,Long-Finned_Pilot_Whale,Melon_Headed_Whale,false
test_1379,lp_0-6000,Long-Finned_Pilot_Whale,Short-Finned_Pacific_Pilot_Whale,false
test_1384,lp_0-6000,Long-Finned_Pilot_Whale,Long-Finned_Pilot_Whale,true
test_1391,lp_0-6000,Long-Finned_Pilot_Whale,Long-Finned_Pilot_Whale,true
test_1402,lp_0-6000,Long-Finned_Pilot_Whale,Long-Finned_Pilot_Whale,true
test_1404,lp_0-6000,Long-Finned_Pilot_Whale,Long-Finned_Pilot_Whale,true
test_1407,lp_0-6000,Long-Finned_Pilot_Whale,Long-Finned_Pilot_Whale,true
test_1415,lp_0-6000,Long-Finned_Pilot_Whale,Long-Finned_Pilot_Whale,true
test_1432,lp_0-6000,Long-Finned_Pilot_Whale,Long-Finned_Pilot_Whale,true
test_1434,lp_0-6000,Long-Finned_Pilot_Whale,Long-Finned_Pilot_Whale,true
test_1439,lp_0-6000,Long-Finned_Pilot_Whale,Long-Finned_Pilot_Whale,true
test_1440,lp_0-6000,Long-Finned_Pilot_Whale,Sperm_Whale,false
test_1450,lp_0-6000,Striped_Dolphin,Striped_Dolphin,true
test_1454,lp_0-6000,Striped_Dolphin,Striped_Dolphin,true
test_1456,lp_0-6000,Striped_Dolphin,Striped_Dolphin,true
test_1462,lp_0-6000,Striped_Dolphin,Clymene_Dolphin,false
test_1472,lp_0-6000,Striped_Dolphin,Striped_Dolphin,true
test_1481,lp_0-6000,Striped_Dolphin,Striped_Dolphin,true
test_1485,lp_0-6000,Striped_Dolphin,Striped_Dolphin,true
test_1487,lp_0-6000,Striped_Dolphin,Northern_Right_Whale,false
test_1489,lp_0-6000,Striped_Dolphin,Striped_Dolphin,true
test_1497,lp_0-6000,Striped_Dolphin,Clymene_Dolphin,false
test_1501,lp_0-6000,Striped_Dolphin,Striped_Dolphin,true
test_1502,lp_0-6000,Striped_Dolphin,Striped_Dolphin,true
test_1505,lp_0-6000,Striped_Dolphin,Striped_Dolphin,true
test_1510,lp_0-6000,Striped_Dolphin,False_Killer_Whale,false
test_1513,lp_0-6000,Striped_Dolphin,Striped_Dolphin,true
test_1521,lp_0-6000,Striped_Dolphin,Striped_Dolphin,true
test_1526,lp_0-6000,Leopard_Seal,Leopard_Seal,true
test_1530,lp_0-6000,Leopard_Seal,Leopard_Seal,true
test_1532,lp_0-6000,Walrus,Walrus,true
test_1534,lp_0-6000,Walrus,Harp_Seal,false
test_1536,lp_0-6000,Walrus,Walrus,true
test_1538,lp_0-6000,Walrus,Walrus,true
test_1548,lp_0-6000,Walrus,Harp_Seal,false
test_1560,lp_0-6000,Walrus,Walrus,true
test_1561,lp_0-6000,Walrus,Walrus,true
test_1570,lp_0-6000,Sperm_Whale,Sperm_Whale,true
test_1573,lp_0-6000,Sperm_Whale,Long-Finned_Pilot_Whale,false
test_159,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_1593,lp_0-6000,Sperm_Whale,Sperm_Whale,true
test_1597,lp_0-6000,Sperm_Whale,Sperm_Whale,true
test_1598,lp_0-6000,Sperm_Whale,Sperm_Whale,true
test_16,lp_0-6000,Clymene_Dolphin,Clymene_Dolphin,true
test_1601,lp_0-6000,Sperm_Whale,Melon_Headed_Whale,false
test_1603,lp_0-6000,Sperm_Whale,Melon_Headed_Whale,false
test_1606,lp_0-6000,Sperm_Whale,Sperm_Whale,true
test_1616,lp_0-6000,Sperm_Whale,Sperm_Whale,true
test_1620,lp_0-6000,Sperm_Whale,Sperm_Whale,true
test_1630,lp_0-6000,Sperm_Whale,Sperm_Whale,true
test_1637,lp_0-6000,Sperm_Whale,Melon_Headed_Whale,false
test_1639,lp_0-6000,Sperm_Whale,Sperm_Whale,true
test_1640,lp_0-6000,Sperm_Whale,Long-Finned_Pilot_Whale,false
test_1643,lp_0-6000,Sperm_Whale,Long-Finned_Pilot_Whale,false
test_1647,lp_0-6000,Common_Dolphin,Common_Dolphin,true
test_1660,lp_0-6000,Common_Dolphin,Striped_Dolphin,false
test_1662,lp_0-6000,Common_Dolphin,Common_Dolphin,true
test_1664,lp_0-6000,Common_Dolphin,Common_Dolphin,true
test_1666,lp_0-6000,Common_Dolphin,Common_Dolphin,true
test_167,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_1677,lp_0-6000,Common_Dolphin,Striped_Dolphin,false
test_1679,lp_0-6000,Common_Dolphin,Common_Dolphin,true
test_1682,lp_0-6000,Common_Dolphin,Narwhal,false
test_1686,lp_0-6000,Common_Dolphin,Common_Dolphin,true
test_1687,lp_0-6000,Common_Dolphin,Common_Dolphin,true
test_1694,lp_0-6000,Common_Dolphin,Common_Dolphin,true
test_172,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_173,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_180,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_185,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_19,lp_0-6000,Clymene_Dolphin,Clymene_Dolphin,true
test_194,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_199,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_200,lp_0-6000,Spinner_Dolphin,Spinner_Dolphin,true
test_205,lp_0-6000,"Beluga,_White_Whale","Beluga,_White_Whale",true
test_207,lp_0-6000,"Beluga,_White_Whale",Clymene_Dolphin,false
test_208,lp_0-6000,"Beluga,_White_Whale","Grampus,_Rissos_Dolphin",false
test_21,lp_0-6000,Clymene_Dolphin,Clymene_Dolphin,true
test_225,lp_0-6000,"Beluga,_White_Whale","Beluga,_White_Whale",true
test_233,lp_0-6000,"Beluga,_White_Whale","Beluga,_White_Whale",true
test_241,lp_0-6000,"Beluga,_White_Whale","Beluga,_White_Whale",true
test_243,lp_0-6000,"Beluga,_White_Whale","Beluga,_White_Whale",true
test_245,lp_0-6000,"Beluga,_White_Whale","Beluga,_White_Whale",true
test_246,lp_0-6000,"Beluga,_White_Whale","Beluga,_White_Whale",true
test_250,lp_0-6000,"Beluga,_White_Whale",Common_Dolphin,false
test_252,lp_0-6000,Bearded_Seal,Bowhead_Whale,false
test_256,lp_0-6000,Bearded_Seal,Bearded_Seal,true
test_257,lp_0-6000,Bearded_Seal,Bearded_Seal,true
